Datetime,0
2023-03-13 03:59:00+00:00,-0.0023813152491668557
2023-03-13 04:00:00+00:00,-0.0024494582256237747
2023-03-13 04:01:00+00:00,-0.001883265260301463
2023-03-13 04:03:00+00:00,-0.0008113416245502728
2023-03-13 04:04:00+00:00,0.0012641464646558423
2023-03-13 04:06:00+00:00,0.002607972630641657
2023-03-13 04:07:00+00:00,0.004426019120449747
2023-03-13 04:08:00+00:00,0.0058008784690131016
2023-03-13 04:09:00+00:00,0.006479995244111502
2023-03-13 04:10:00+00:00,0.0063185735585547225
2023-03-13 04:11:00+00:00,0.005965080706229052
2023-03-13 04:12:00+00:00,0.005385734083319011
2023-03-13 04:13:00+00:00,0.004360235385232173
2023-03-13 04:14:00+00:00,0.004299710483963406
2023-03-13 04:15:00+00:00,0.004247031080209249
2023-03-13 04:16:00+00:00,0.009213405301341966
2023-03-13 04:18:00+00:00,0.011610342986426941
2023-03-13 04:20:00+00:00,0.012004535315325176
2023-03-13 04:21:00+00:00,0.011747731735890173
2023-03-13 04:22:00+00:00,0.010384893891227081
2023-03-13 04:23:00+00:00,0.009249947314781869
2023-03-13 04:24:00+00:00,0.008649734082459365
2023-03-13 04:25:00+00:00,0.008871879243683956
2023-03-13 04:26:00+00:00,0.00860710292819162
2023-03-13 04:28:00+00:00,0.0073391602977976485
2023-03-13 04:29:00+00:00,0.005782866083556441
2023-03-13 04:30:00+00:00,0.0039434651606992804
2023-03-13 04:31:00+00:00,0.0015152359749865604
2023-03-13 04:32:00+00:00,-0.00014135105366935158
2023-03-13 04:33:00+00:00,-0.002080399492568878
2023-03-13 04:34:00+00:00,-0.004008180231394036
2023-03-13 04:36:00+00:00,-0.005027022328709302
2023-03-13 04:37:00+00:00,-0.00509250099143912
2023-03-13 04:38:00+00:00,-0.004855052709593561
2023-03-13 04:39:00+00:00,-0.005083010923402341
2023-03-13 04:41:00+00:00,-0.005297110645041937
2023-03-13 04:42:00+00:00,-0.005223123273245128
2023-03-13 04:43:00+00:00,-0.005650100632432662
2023-03-13 04:45:00+00:00,-0.005947798465345063
2023-03-13 04:46:00+00:00,-0.005924724364074555
